id,category,difficulty,question,choice1,choice2,choice3,choice4,answer,explanation,era,tags,source
gpq_00321,F1マシン・技術,1,スリックタイヤとは？,雨用タイヤ,氷上用タイヤ,溝のないドライ用タイヤ,予選専用燃料,2,スリックは乾いた路面で使う溝のないタイヤです。,all,tyre,F1技術史・一般知識
gpq_00322,F1マシン・技術,1,インターミディエイトタイヤが主に使われる路面は？,小雨や乾きかけの路面,完全なドライ路面,ピットレーンだけ,雪道,0,インターミディエイトはフルウェットほどではない濡れた路面で使われます。,all,tyre,F1技術史・一般知識
gpq_00323,F1マシン・技術,2,ディフューザーの主な役割は？,ドライバーを冷やす,車体下の空気を整えてダウンフォースに寄与する,燃料を噴射する,無線を受信する,1,ディフューザーは車体下部の流れを使いダウンフォースに関係します。,all,aero,F1技術史・一般知識
gpq_00324,F1マシン・技術,2,ERSは何に関係する仕組み？,エネルギー回生・放出,給油,無線通信,タイヤ交換,0,ERSは回生したエネルギーを走行に利用する仕組みです。,all,hybrid,F1技術史・一般知識
gpq_00325,F1マシン・技術,2,グラウンドエフェクトで重要なのは主にどの部分？,ステアリングの色,車体下面の空気流れ,無線アンテナ,ドライバーのヘルメット,1,車体下面の空気を使いダウンフォースを得る考え方です。,all,aero,F1技術史・一般知識
gpq_00326,ルール・レギュレーション,2,パルクフェルメとは何に関係するルール？,予選後などの車両状態管理,テレビ中継権,観客席販売,表彰台の順番,0,パルクフェルメでは予選後などの仕様変更が制限されます。,all,rules,FIA Formula One Sporting Regulations
gpq_00327,ルール・レギュレーション,1,通常のフルポイント制で優勝者に与えられるポイントは？,50点,25点,18点,10点,1,通常のフルポイントレースでは優勝者に25点が与えられます。,all,points,FIA Formula One Sporting Regulations
gpq_00328,ルール・レギュレーション,1,通常のフルポイント制で2位に与えられるポイントは？,15点,25点,18点,20点,2,FIAスポーティング規則の通常配点では2位は18点です。,all,points,FIA Formula One Sporting Regulations
gpq_00329,ルール・レギュレーション,1,通常のフルポイント制で3位に与えられるポイントは？,18点,10点,12点,15点,3,FIAスポーティング規則の通常配点では3位は15点です。,all,points,FIA Formula One Sporting Regulations
gpq_00330,ルール・レギュレーション,2,スプリントで1位に与えられるポイントは？,25点,10点,8点,6点,2,スプリントは1位から8位までに8-7-6-5-4-3-2-1点が与えられます。,all,sprint,FIA Formula One Sporting Regulations
gpq_00331,ルール・レギュレーション,1,青旗が主に示す意味は？,ピット閉鎖,後方から速い車が接近している,レース終了,雨が降り始めた,1,青旗は周回遅れなどに後方から速い車が来ていることを知らせます。,all,flag,FIA Formula One Sporting Regulations
gpq_00332,ルール・レギュレーション,1,赤旗が出た場合、セッションは一般的にどうなる？,DRS常時使用,即時優勝確定,一時中断される,全車給油,2,赤旗は事故や天候などでセッションを一時中断する合図です。,all,flag,FIA Formula One Sporting Regulations
gpq_00333,ルール・レギュレーション,1,チェッカーフラッグは何を示す？,雨天開始,給油許可,予選開始,セッションまたはレース終了,3,チェッカーフラッグは終了を示します。,all,flag,FIA Formula One Sporting Regulations
gpq_00334,ルール・レギュレーション,2,VSCの正式名称は？,Victory Start Check,Variable Speed Control,Vehicle Signal Code,Virtual Safety Car,3,VSCはVirtual Safety Carの略です。,all,rules,FIA Formula One Sporting Regulations
gpq_00335,ルール・レギュレーション,2,2010年以降の決勝中の給油について正しいものは？,基本的に禁止された,SC中だけ可能,雨天時だけ可能,自由にできる,0,2010年以降、決勝中の給油は禁止されています。,all,fuel,FIA Formula One Sporting Regulations
gpq_00336,ルール・レギュレーション,2,107%ルールが主に関係するのは？,表彰式,予選と決勝出走資格,無線周波数,ピットストップ練習,1,107%ルールは予選タイムと決勝出走資格に関係します。,all,rules,FIA Formula One Sporting Regulations
gpq_00337,ルール・レギュレーション,3,F1レース距離の原則でよく使われる基準は？,100km固定,305kmを超える最少周回数,45分固定,500km固定,1,FIA規則ではモナコ等の例外を除き305km超の最少周回数が基準です。,all,rules,FIA Formula One Sporting Regulations
gpq_00338,チーム・コンストラクター,2,マクラーレンの創設者として知られる人物は？,ブルース・マクラーレン,エンツォ・フェラーリ,フランク・ウィリアムズ,コーリン・チャップマン,0,マクラーレンはブルース・マクラーレンの名に由来します。,all,team,Formula 1公式 Results Archive
gpq_00339,チーム・コンストラクター,2,ウィリアムズF1の創設者として知られる人物は？,エンツォ・フェラーリ,ジャッキー・スチュワート,フランク・ウィリアムズ,ロン・デニス,2,ウィリアムズはフランク・ウィリアムズの名に由来します。,all,team,Formula 1公式 Results Archive
gpq_00340,チーム・コンストラクター,3,ロータスの創設者として知られる技術者は？,バーニー・エクレストン,コーリン・チャップマン,ロス・ブラウン,エイドリアン・ニューウェイ,1,ロータスはコーリン・チャップマンの革新的な設計で知られます。,all,team,Formula 1公式 Results Archive
gpq_00341,チーム・コンストラクター,2,レッドブル・レーシングが初めてコンストラクターズ王者になった年は？,2008年,2011年,2009年,2010年,3,レッドブルは2010年に初のコンストラクターズ王者になりました。,all,team,Formula 1公式 Results Archive
gpq_00342,チーム・コンストラクター,2,ブラウンGPがF1に参戦して王者になった年は？,2009年,2008年,2007年,2010年,0,ブラウンGPは2009年の1年で両タイトルを獲得しました。,all,team,Formula 1公式 Results Archive
gpq_00343,ドライバー,1,ルイス・ハミルトンがF1デビューしたチームは？,マクラーレン,ウィリアムズ,メルセデス,フェラーリ,0,ハミルトンは2007年にマクラーレンからデビューしました。,all,driver,Formula 1公式 Results Archive
gpq_00344,ドライバー,2,マックス・フェルスタッペンがF1デビューしたチームは？,レッドブル,メルセデス,トロ・ロッソ,ルノー,2,フェルスタッペンは2015年にトロ・ロッソからデビューしました。,all,driver,Formula 1公式 Results Archive
gpq_00345,ドライバー,2,シャルル・ルクレールがF1デビューしたチームは？,レッドブル,マクラーレン,フェラーリ,ザウバー,3,ルクレールは2018年にザウバーからデビューしました。,all,driver,Formula 1公式 Results Archive
gpq_00346,ドライバー,1,ランド・ノリスがF1デビューしたチームは？,フェラーリ,ハース,マクラーレン,レッドブル,2,ノリスは2019年にマクラーレンからデビューしました。,all,driver,Formula 1公式 Results Archive
gpq_00347,日本人・日本GP,1,角田裕毅がF1デビューした年は？,2021年,2020年,2022年,2019年,0,角田裕毅は2021年にF1デビューしました。,all,japan,Formula 1公式 Results Archive
gpq_00348,日本人・日本GP,2,日本人初のF1表彰台で知られるドライバーは？,中嶋悟,佐藤琢磨,小林可夢偉,鈴木亜久里,3,鈴木亜久里は1990年日本GPで3位表彰台を獲得しました。,all,japan,Formula 1公式 Results Archive
gpq_00349,日本人・日本GP,2,佐藤琢磨がF1表彰台を獲得したレースは？,2007年カナダGP,2006年モナコGP,2004年アメリカGP,2005年日本GP,2,佐藤琢磨は2004年アメリカGPで3位表彰台を獲得しました。,all,japan,Formula 1公式 Results Archive
gpq_00350,日本人・日本GP,2,小林可夢偉がF1表彰台を獲得したレースは？,2011年カナダGP,2013年中国GP,2010年日本GP,2012年日本GP,3,小林可夢偉は2012年日本GPで3位表彰台を獲得しました。,all,japan,Formula 1公式 Results Archive
gpq_00351,パドック裏話・話題,1,F1で「アイスマン」の愛称で知られるドライバーは？,ルイス・ハミルトン,ジェンソン・バトン,フェリペ・マッサ,キミ・ライコネン,3,キミ・ライコネンは「アイスマン」の愛称で知られます。,all,paddock,Formula 1公式 Results Archive
gpq_00352,パドック裏話・話題,2,表彰台で「シューイ」を披露することで知られるドライバーは？,ダニエル・リカルド,マックス・フェルスタッペン,フェリペ・マッサ,ニコ・ロズベルグ,0,リカルドは表彰台でシューイをすることで有名です。,all,paddock,Formula 1公式 Results Archive
gpq_00353,パドック裏話・話題,2,2007年マクラーレンでチームメイトだった組み合わせは？,シューマッハとバリチェロ,ベッテルとウェバー,セナとプロスト,アロンソとハミルトン,3,2007年のマクラーレンはアロンソと新人ハミルトンの組み合わせでした。,all,rivalry,Formula 1公式 Results Archive
gpq_00354,名レース・事件,2,1989年と1990年の鈴鹿で激しく争ったライバル関係は？,アロンソとライコネン,ハミルトンとロズベルグ,セナとプロスト,ベッテルとウェバー,2,セナとプロストの鈴鹿でのタイトル争いはF1史に残ります。,all,rivalry,Formula 1公式 Results Archive
gpq_00355,名レース・事件,2,2008年ブラジルGPで初タイトルを決めたドライバーは？,フェリペ・マッサ,ルイス・ハミルトン,フェルナンド・アロンソ,キミ・ライコネン,1,ハミルトンは2008年ブラジルGPの最終盤で初タイトルを決めました。,all,race,Formula 1公式 Results Archive
gpq_00356,名レース・事件,2,2021年アブダビGPで初タイトルを獲得したドライバーは？,マックス・フェルスタッペン,セルジオ・ペレス,バルテリ・ボッタス,ルイス・ハミルトン,0,2021年アブダビGPでフェルスタッペンが初タイトルを獲得しました。,all,race,Formula 1公式 Results Archive
gpq_00357,名レース・事件,3,2005年アメリカGPで出走台数が極端に少なくなった主因は？,全チームのストライキ,タイヤ安全問題,大雪,燃料不足,1,2005年アメリカGPはタイヤ問題により少数台の決勝になりました。,all,incident,Formula 1公式 Results Archive
gpq_00358,F1マシン・技術,3,次のうち、空力に強く関係するものをすべて選べ。,フロントウイング,ディフューザー,燃料流量計,ドライバーの国籍,"[0, 1]",フロントウイングとディフューザーは空力性能に直接関係します。,all,multi|aero,検証済み基礎データ
gpq_00359,ルール・レギュレーション,2,通常のレースでポイント対象となる順位をすべて選べ。,1位,10位,15位,20位,"[0, 1]",通常のフルポイントでは1位から10位までがポイント対象です。,all,multi|points,検証済み基礎データ
gpq_00360,サーキット・GP,3,市街地コースとして知られるものをすべて選べ。,モナコ,シンガポール,モンツァ,鈴鹿,"[0, 1]",モナコとシンガポールは市街地コースとして知られます。,all,multi|circuit,検証済み基礎データ
gpq_00361,日本人・日本GP,3,F1表彰台経験のある日本人ドライバーをすべて選べ。,鈴木亜久里,佐藤琢磨,小林可夢偉,中嶋悟,"[0, 1, 2]",鈴木亜久里、佐藤琢磨、小林可夢偉はF1で表彰台を獲得しています。,all,multi|japan,検証済み基礎データ
gpq_00362,歴代王者・記録,3,親子でF1ドライバーズチャンピオンになった組み合わせをすべて選べ。,グラハム・ヒル／デイモン・ヒル,ケケ・ロズベルグ／ニコ・ロズベルグ,ジル・ヴィルヌーヴ／ジャック・ヴィルヌーヴ,ネルソン・ピケ／ネルソン・ピケJr.,"[0, 1]",ヒル親子とロズベルグ親子は、親子でF1王者になった組み合わせです。,all,multi|champion,検証済み基礎データ
gpq_00363,最新シーズン,3,2025年のドライバーズランキングでランド・ノリスの獲得ポイントは？,423点,22点,51点,100点,0,2025年の公式ランキングではランド・ノリスは423点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00364,最新シーズン,3,2025年のドライバーズランキングでマックス・フェルスタッペンの獲得ポイントは？,64点,319点,421点,38点,2,2025年の公式ランキングではマックス・フェルスタッペンは421点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00365,最新シーズン,3,2025年のドライバーズランキングでオスカー・ピアストリの獲得ポイントは？,19点,410点,51点,56点,1,2025年の公式ランキングではオスカー・ピアストリは410点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00366,最新シーズン,3,2025年のドライバーズランキングでジョージ・ラッセルの獲得ポイントは？,156点,200点,319点,150点,2,2025年の公式ランキングではジョージ・ラッセルは319点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00367,最新シーズン,3,2025年のドライバーズランキングでシャルル・ルクレールの獲得ポイントは？,421点,51点,242点,410点,2,2025年の公式ランキングではシャルル・ルクレールは242点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00368,最新シーズン,3,2025年のドライバーズランキングでルイス・ハミルトンの獲得ポイントは？,38点,156点,410点,319点,1,2025年の公式ランキングではルイス・ハミルトンは156点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00369,最新シーズン,3,2025年のドライバーズランキングでキミ・アントネッリの獲得ポイントは？,56点,319点,242点,150点,3,2025年の公式ランキングではキミ・アントネッリは150点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00370,最新シーズン,3,2025年のドライバーズランキングでアレクサンダー・アルボンの獲得ポイントは？,73点,22点,300点,41点,0,2025年の公式ランキングではアレクサンダー・アルボンは73点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00371,最新シーズン,3,2025年のドライバーズランキングでカルロス・サインツの獲得ポイントは？,156点,64点,51点,33点,1,2025年の公式ランキングではカルロス・サインツは64点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00372,最新シーズン,3,2025年のドライバーズランキングでフェルナンド・アロンソの獲得ポイントは？,51点,56点,200点,300点,1,2025年の公式ランキングではフェルナンド・アロンソは56点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00373,最新シーズン,3,2025年のドライバーズランキングでニコ・ヒュルケンベルグの獲得ポイントは？,0点,51点,73点,319点,1,2025年の公式ランキングではニコ・ヒュルケンベルグは51点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00374,最新シーズン,3,2025年のドライバーズランキングでアイザック・ハジャーの獲得ポイントは？,19点,100点,38点,51点,3,2025年の公式ランキングではアイザック・ハジャーは51点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00375,最新シーズン,3,2025年のドライバーズランキングでオリバー・ベアマンの獲得ポイントは？,64点,51点,423点,41点,3,2025年の公式ランキングではオリバー・ベアマンは41点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00376,最新シーズン,3,2025年のドライバーズランキングでリアム・ローソンの獲得ポイントは？,156点,38点,51点,19点,1,2025年の公式ランキングではリアム・ローソンは38点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00377,最新シーズン,3,2025年のドライバーズランキングでエステバン・オコンの獲得ポイントは？,300点,38点,73点,100点,1,2025年の公式ランキングではエステバン・オコンは38点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00378,最新シーズン,3,2025年のドライバーズランキングでランス・ストロールの獲得ポイントは？,421点,64点,156点,33点,3,2025年の公式ランキングではランス・ストロールは33点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00379,最新シーズン,3,2025年のドライバーズランキングで角田裕毅の獲得ポイントは？,19点,33点,73点,22点,1,2025年の公式ランキングでは角田裕毅は33点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00380,最新シーズン,3,2025年のドライバーズランキングでピエール・ガスリーの獲得ポイントは？,38点,33点,22点,0点,2,2025年の公式ランキングではピエール・ガスリーは22点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00381,最新シーズン,3,2025年のドライバーズランキングでガブリエル・ボルトレトの獲得ポイントは？,19点,156点,22点,100点,0,2025年の公式ランキングではガブリエル・ボルトレトは19点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00382,最新シーズン,3,2025年のドライバーズランキングでフランコ・コラピントの獲得ポイントは？,300点,56点,0点,22点,2,2025年の公式ランキングではフランコ・コラピントは0点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00383,最新シーズン,3,2025年のドライバーズランキングでジャック・ドゥーハンの獲得ポイントは？,19点,73点,300点,0点,3,2025年の公式ランキングではジャック・ドゥーハンは0点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00384,最新シーズン,3,2025年のコンストラクターズランキングでマクラーレンの獲得ポイントは？,469点,833点,70点,451点,1,2025年の公式チームランキングではマクラーレンは833点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00385,最新シーズン,3,2025年のコンストラクターズランキングでメルセデスの獲得ポイントは？,100点,92点,79点,469点,3,2025年の公式チームランキングではメルセデスは469点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00386,最新シーズン,3,2025年のコンストラクターズランキングでレッドブル・レーシングの獲得ポイントは？,833点,22点,79点,451点,3,2025年の公式チームランキングではレッドブル・レーシングは451点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00387,最新シーズン,3,2025年のコンストラクターズランキングでフェラーリの獲得ポイントは？,398点,833点,300点,70点,0,2025年の公式チームランキングではフェラーリは398点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00388,最新シーズン,3,2025年のコンストラクターズランキングでウィリアムズの獲得ポイントは？,137点,89点,22点,200点,0,2025年の公式チームランキングではウィリアムズは137点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00389,最新シーズン,3,2025年のコンストラクターズランキングでレーシングブルズの獲得ポイントは？,79点,92点,70点,22点,1,2025年の公式チームランキングではレーシングブルズは92点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00390,最新シーズン,3,2025年のコンストラクターズランキングでアストンマーティンの獲得ポイントは？,89点,92点,200点,79点,0,2025年の公式チームランキングではアストンマーティンは89点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00391,最新シーズン,3,2025年のコンストラクターズランキングでハースの獲得ポイントは？,92点,70点,200点,79点,3,2025年の公式チームランキングではハースは79点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00392,最新シーズン,3,2025年のコンストラクターズランキングでキック・ザウバーの獲得ポイントは？,79点,70点,89点,100点,1,2025年の公式チームランキングではキック・ザウバーは70点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00393,最新シーズン,3,2025年のコンストラクターズランキングでアルピーヌの獲得ポイントは？,70点,92点,22点,100点,2,2025年の公式チームランキングではアルピーヌは22点です。,2020s,2025|points,Formula 1公式 Results Archive
gpq_00394,最新シーズン,3,2024年のドライバーズランキングでマックス・フェルスタッペンの獲得ポイントは？,0点,70点,245点,437点,3,2024年の公式ランキングではマックス・フェルスタッペンは437点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00395,最新シーズン,3,2024年のドライバーズランキングでランド・ノリスの獲得ポイントは？,223点,356点,100点,374点,3,2024年の公式ランキングではランド・ノリスは374点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00396,最新シーズン,3,2024年のドライバーズランキングでシャルル・ルクレールの獲得ポイントは？,356点,292点,0点,223点,0,2024年の公式ランキングではシャルル・ルクレールは356点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00397,最新シーズン,3,2024年のドライバーズランキングでオスカー・ピアストリの獲得ポイントは？,42点,4点,292点,152点,2,2024年の公式ランキングではオスカー・ピアストリは292点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00398,最新シーズン,3,2024年のドライバーズランキングでカルロス・サインツの獲得ポイントは？,290点,437点,16点,100点,0,2024年の公式ランキングではカルロス・サインツは290点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00399,最新シーズン,3,2024年のドライバーズランキングでジョージ・ラッセルの獲得ポイントは？,245点,356点,30点,24点,0,2024年の公式ランキングではジョージ・ラッセルは245点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00400,最新シーズン,3,2024年のドライバーズランキングでルイス・ハミルトンの獲得ポイントは？,223点,23点,41点,100点,0,2024年の公式ランキングではルイス・ハミルトンは223点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00401,最新シーズン,3,2024年のドライバーズランキングでセルジオ・ペレスの獲得ポイントは？,374点,12点,437点,152点,3,2024年の公式ランキングではセルジオ・ペレスは152点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00402,最新シーズン,3,2024年のドライバーズランキングでフェルナンド・アロンソの獲得ポイントは？,42点,16点,70点,5点,2,2024年の公式ランキングではフェルナンド・アロンソは70点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00403,最新シーズン,3,2024年のドライバーズランキングでピエール・ガスリーの獲得ポイントは？,290点,300点,42点,152点,2,2024年の公式ランキングではピエール・ガスリーは42点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00404,最新シーズン,3,2024年のドライバーズランキングでニコ・ヒュルケンベルグの獲得ポイントは？,0点,223点,100点,41点,3,2024年の公式ランキングではニコ・ヒュルケンベルグは41点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00405,最新シーズン,3,2024年のドライバーズランキングで角田裕毅の獲得ポイントは？,223点,30点,290点,23点,1,2024年の公式ランキングでは角田裕毅は30点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00406,最新シーズン,3,2024年のドライバーズランキングでランス・ストロールの獲得ポイントは？,0点,24点,4点,16点,1,2024年の公式ランキングではランス・ストロールは24点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00407,最新シーズン,3,2024年のドライバーズランキングでエステバン・オコンの獲得ポイントは？,23点,245点,16点,100点,0,2024年の公式ランキングではエステバン・オコンは23点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00408,最新シーズン,3,2024年のドライバーズランキングでケビン・マグヌッセンの獲得ポイントは？,152点,437点,23点,16点,3,2024年の公式ランキングではケビン・マグヌッセンは16点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00409,最新シーズン,3,2024年のドライバーズランキングでアレクサンダー・アルボンの獲得ポイントは？,70点,300点,4点,12点,3,2024年の公式ランキングではアレクサンダー・アルボンは12点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00410,最新シーズン,3,2024年のドライバーズランキングでダニエル・リカルドの獲得ポイントは？,437点,12点,290点,292点,1,2024年の公式ランキングではダニエル・リカルドは12点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00411,最新シーズン,3,2024年のドライバーズランキングでオリバー・ベアマンの獲得ポイントは？,4点,12点,223点,7点,3,2024年の公式ランキングではオリバー・ベアマンは7点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00412,最新シーズン,3,2024年のドライバーズランキングでフランコ・コラピントの獲得ポイントは？,5点,152点,24点,42点,0,2024年の公式ランキングではフランコ・コラピントは5点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00413,最新シーズン,3,2024年のドライバーズランキングで周冠宇の獲得ポイントは？,23点,4点,437点,24点,1,2024年の公式ランキングでは周冠宇は4点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00414,最新シーズン,3,2024年のドライバーズランキングでリアム・ローソンの獲得ポイントは？,374点,100点,4点,300点,2,2024年の公式ランキングではリアム・ローソンは4点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00415,最新シーズン,3,2024年のドライバーズランキングでバルテリ・ボッタスの獲得ポイントは？,23点,0点,374点,292点,1,2024年の公式ランキングではバルテリ・ボッタスは0点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00416,最新シーズン,3,2024年のドライバーズランキングでローガン・サージェントの獲得ポイントは？,152点,24点,0点,7点,2,2024年の公式ランキングではローガン・サージェントは0点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00417,最新シーズン,3,2024年のドライバーズランキングでジャック・ドゥーハンの獲得ポイントは？,16点,0点,4点,5点,1,2024年の公式ランキングではジャック・ドゥーハンは0点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00418,最新シーズン,3,2024年のコンストラクターズランキングでマクラーレンの獲得ポイントは？,65点,666点,300点,17点,1,2024年の公式チームランキングではマクラーレンは666点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00419,最新シーズン,3,2024年のコンストラクターズランキングでフェラーリの獲得ポイントは？,468点,652点,17点,666点,1,2024年の公式チームランキングではフェラーリは652点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00420,最新シーズン,3,2024年のコンストラクターズランキングでレッドブルの獲得ポイントは？,65点,589点,100点,468点,1,2024年の公式チームランキングではレッドブルは589点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00421,最新シーズン,3,2024年のコンストラクターズランキングでメルセデスの獲得ポイントは？,468点,58点,652点,46点,0,2024年の公式チームランキングではメルセデスは468点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00422,最新シーズン,3,2024年のコンストラクターズランキングでアストンマーティンの獲得ポイントは？,17点,94点,652点,46点,1,2024年の公式チームランキングではアストンマーティンは94点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00423,最新シーズン,3,2024年のコンストラクターズランキングでアルピーヌの獲得ポイントは？,4点,65点,94点,46点,1,2024年の公式チームランキングではアルピーヌは65点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00424,最新シーズン,3,2024年のコンストラクターズランキングでハースの獲得ポイントは？,58点,200点,65点,100点,0,2024年の公式チームランキングではハースは58点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00425,最新シーズン,3,2024年のコンストラクターズランキングでRBの獲得ポイントは？,589点,300点,46点,17点,2,2024年の公式チームランキングではRBは46点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00426,最新シーズン,3,2024年のコンストラクターズランキングでウィリアムズの獲得ポイントは？,200点,17点,468点,4点,1,2024年の公式チームランキングではウィリアムズは17点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00427,最新シーズン,3,2024年のコンストラクターズランキングでキック・ザウバーの獲得ポイントは？,58点,17点,4点,468点,2,2024年の公式チームランキングではキック・ザウバーは4点です。,2020s,2024|points,Formula 1公式 Results Archive
gpq_00428,歴代王者・記録,2,アイルトン・セナのF1ドライバーズタイトル獲得回数は？,2回,7回,3回,5回,2,アイルトン・セナのF1ドライバーズタイトルは3回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00429,歴代王者・記録,2,アラン・ジョーンズのF1ドライバーズタイトル獲得回数は？,6回,1回,3回,5回,1,アラン・ジョーンズのF1ドライバーズタイトルは1回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00430,歴代王者・記録,2,アラン・プロストのF1ドライバーズタイトル獲得回数は？,4回,7回,1回,6回,0,アラン・プロストのF1ドライバーズタイトルは4回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00431,歴代王者・記録,2,アルベルト・アスカリのF1ドライバーズタイトル獲得回数は？,4回,1回,2回,6回,2,アルベルト・アスカリのF1ドライバーズタイトルは2回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00432,歴代王者・記録,2,エマーソン・フィッティパルディのF1ドライバーズタイトル獲得回数は？,1回,5回,3回,2回,3,エマーソン・フィッティパルディのF1ドライバーズタイトルは2回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00433,歴代王者・記録,2,キミ・ライコネンのF1ドライバーズタイトル獲得回数は？,4回,2回,5回,1回,3,キミ・ライコネンのF1ドライバーズタイトルは1回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00434,歴代王者・記録,2,グラハム・ヒルのF1ドライバーズタイトル獲得回数は？,2回,6回,1回,5回,0,グラハム・ヒルのF1ドライバーズタイトルは2回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00435,歴代王者・記録,2,ケケ・ロズベルグのF1ドライバーズタイトル獲得回数は？,4回,1回,6回,2回,1,ケケ・ロズベルグのF1ドライバーズタイトルは1回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00436,歴代王者・記録,2,ジェンソン・バトンのF1ドライバーズタイトル獲得回数は？,1回,5回,6回,3回,0,ジェンソン・バトンのF1ドライバーズタイトルは1回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00437,歴代王者・記録,2,ジェームス・ハントのF1ドライバーズタイトル獲得回数は？,7回,3回,1回,6回,2,ジェームス・ハントのF1ドライバーズタイトルは1回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00438,歴代王者・記録,2,ジム・クラークのF1ドライバーズタイトル獲得回数は？,2回,7回,5回,1回,0,ジム・クラークのF1ドライバーズタイトルは2回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00439,歴代王者・記録,2,ジャッキー・スチュワートのF1ドライバーズタイトル獲得回数は？,3回,4回,6回,7回,0,ジャッキー・スチュワートのF1ドライバーズタイトルは3回です。,all,champion|count,Formula 1公式 Results Archive
gpq_00440,歴代王者・記録,2,ジャック・ブラバムのF1ドライバーズタイトル獲得回数は？,2回,4回,6回,3回,3,ジャック・ブラバムのF1ドライバーズタイトルは3回です。,all,champion|count,Formula 1公式 Results Archive
